id,amount,activities_time,source
2408,28020,2019-12-11,Credit Return
2408,150,2019-12-11,Credit Return
2408,660,2019-12-12,Credit Return
2408,60,2019-12-12,Credit Return
2408,90000,2019-12-12,Credit Return
2408,300,2019-12-12,Credit Return
2408,480,2019-12-12,Credit Return
2408,300,2019-12-12,Credit Return
2408,30000,2019-12-12,Credit Return
2408,180,2019-12-12,Credit Return
2408,150,2019-12-12,Credit Return
2408,480,2019-12-12,Credit Return
2408,6000,2019-12-12,Credit Return
2408,15000,2019-12-12,Credit Return
2408,216,2019-12-13,Credit Return
2408,183,2019-12-13,Credit Return
2408,300,2019-12-13,Credit Return
2408,300,2019-12-13,Credit Return
2408,39,2019-12-13,Credit Return
2408,600,2019-12-13,Credit Return
2408,30000,2019-12-13,Credit Return
2408,330,2019-12-13,Credit Return
2408,300,2019-12-13,Credit Return
2408,48,2019-12-13,Credit Return
2408,45000,2019-12-14,Credit Return
2408,2700,2019-12-14,Credit Return
2408,150,2019-12-14,Credit Return
2408,2310,2019-12-14,Credit Return
2408,6000,2019-12-14,Credit Return
2408,189,2019-12-14,Credit Return
2408,7500,2019-12-14,Credit Return
2408,30000,2019-12-14,Credit Return
2408,600,2019-12-14,Credit Return
2408,6,2019-12-14,Credit Return
2408,6000,2019-12-15,Credit Return
2408,150,2019-12-15,Credit Return
2408,30,2019-12-15,Credit Return
2408,600,2019-12-15,Credit Return
2408,2400,2019-12-16,Credit Return
2408,7050,2019-12-16,Credit Return
2408,330,2019-12-16,Credit Return
2408,90,2019-12-16,Credit Return
2408,6420,2019-12-16,Credit Return
2408,90,2019-12-16,Credit Return
2408,120,2019-12-16,Credit Return
2408,6000,2019-12-16,Credit Return
2408,12360,2019-12-17,Credit Return
2408,7500,2019-12-17,Credit Return
2408,60000,2019-12-17,Credit Return
2408,600,2019-12-17,Credit Return
2408,210,2019-12-17,Credit Return
2408,90,2019-12-17,Credit Return
2408,30,2019-12-17,Credit Return
2408,300,2019-12-17,Credit Return
2408,9600,2019-12-18,Credit Return
2408,141,2019-12-18,Credit Return
2408,9000,2019-12-18,Credit Return
2408,74697,2019-12-19,Credit Return
2408,165,2019-12-19,Credit Return
2408,162,2019-12-19,Credit Return
2408,30,2019-12-19,Credit Return
2408,15000,2019-12-19,Credit Return
2408,60,2019-12-19,Credit Return
2408,90,2019-12-19,Credit Return
2408,99000,2019-12-19,Credit Return
2408,330,2019-12-20,Credit Return
2408,600,2019-12-20,Credit Return
2408,120,2019-12-20,Credit Return
2408,30000,2019-12-20,Credit Return
2408,300,2019-12-20,Credit Return
2408,60,2019-12-20,Credit Return
2408,420,2019-12-20,Credit Return
2408,60,2019-12-20,Credit Return
2408,240,2019-12-20,Credit Return
2408,30,2019-12-20,Credit Return
2408,81000,2019-12-20,Credit Return
2408,6000,2019-12-20,Credit Return
2408,12,2019-12-20,Credit Return
2408,72,2019-12-20,Credit Return
2408,24000,2019-12-21,Credit Return
2408,1011,2019-12-21,Credit Return
2408,360,2019-12-21,Credit Return
2408,420,2019-12-21,Credit Return
2408,120,2019-12-21,Credit Return
2408,864,2019-12-21,Credit Return
2408,654,2019-12-21,Credit Return
2408,135,2019-12-21,Credit Return
2408,1500,2019-12-21,Credit Return
2408,1500,2019-12-21,Credit Return
2408,327,2019-12-21,Credit Return
2408,180,2019-12-21,Credit Return
2408,54,2019-12-21,Credit Return
2408,3375,2019-12-22,Credit Return
2408,60,2019-12-22,Credit Return
2408,234,2019-12-22,Credit Return
2408,840,2019-12-22,Credit Return
2408,16830,2019-12-22,Credit Return
2408,3000,2019-12-22,Credit Return
2408,1500,2019-12-22,Credit Return
2408,726,2019-12-22,Credit Return
2408,4500,2019-12-22,Credit Return
2408,198,2019-12-22,Credit Return
2408,300,2019-12-22,Credit Return
2408,60,2019-12-22,Credit Return
2408,60,2019-12-23,Credit Return
2408,30000,2019-12-23,Credit Return
2408,915,2019-12-23,Credit Return
2408,3000,2019-12-23,Credit Return
2408,900,2019-12-23,Credit Return
2408,1260,2019-12-23,Credit Return
2408,21000,2019-12-23,Credit Return
2408,96,2019-12-23,Credit Return
2408,141,2019-12-23,Credit Return
2408,15,2019-12-23,Credit Return
2408,231,2019-12-24,Credit Return
2408,510,2019-12-24,Credit Return
2408,141,2019-12-24,Credit Return
2408,990,2019-12-24,Credit Return
2408,690,2019-12-24,Credit Return
2408,60,2019-12-24,Credit Return
2408,300,2019-12-24,Credit Return
2408,4500,2019-12-24,Credit Return
2408,537,2019-12-24,Credit Return
2408,450,2019-12-25,Credit Return
2408,420,2019-12-25,Credit Return
2408,300,2019-12-25,Credit Return
2408,90000,2019-12-25,Credit Return
2408,330,2019-12-25,Credit Return
2408,840,2019-12-25,Credit Return
2408,1500,2019-12-25,Credit Return
2408,6000,2019-12-25,Credit Return
2408,1650,2019-12-25,Credit Return
2408,141,2019-12-25,Credit Return
2408,450,2019-12-25,Credit Return
2408,135,2019-12-26,Credit Return
2408,60000,2019-12-26,Credit Return
2408,162,2019-12-26,Credit Return
2408,330,2019-12-26,Credit Return
2408,900,2019-12-26,Credit Return
2408,9000,2019-12-26,Credit Return
2408,210,2019-12-26,Credit Return
2408,1128,2019-12-26,Credit Return
2408,3540,2019-12-26,Credit Return
2408,300,2019-12-26,Credit Return
2408,111,2019-12-26,Credit Return
2408,420,2019-12-27,Credit Return
2408,204,2019-12-27,Credit Return
2408,600,2019-12-27,Credit Return
2408,15000,2019-12-27,Credit Return
2408,42000,2019-12-27,Credit Return
2408,3000,2019-12-27,Credit Return
2408,1500,2019-12-27,Credit Return
2408,30,2019-12-27,Credit Return
2408,300,2019-12-27,Credit Return
2408,55200,2019-12-27,Credit Return
2408,90,2019-12-27,Credit Return
2408,141,2019-12-27,Credit Return
2408,15000,2019-12-27,Credit Return
2408,42,2019-12-27,Credit Return
2408,78000,2019-12-28,Credit Return
2408,30000,2019-12-28,Credit Return
2408,31200,2019-12-28,Credit Return
2408,750,2019-12-28,Credit Return
2408,1500,2019-12-28,Credit Return
2408,29400,2019-12-28,Credit Return
2408,525,2019-12-28,Credit Return
2408,4044,2019-12-28,Credit Return
2408,237,2019-12-28,Credit Return
2408,15000,2019-12-29,Credit Return
2408,64200,2019-12-29,Credit Return
2408,120,2019-12-29,Credit Return
2408,180,2019-12-29,Credit Return
2408,30,2019-12-29,Credit Return
2408,13200,2019-12-29,Credit Return
2408,90,2019-12-29,Credit Return
2408,900,2019-12-29,Credit Return
2408,105,2019-12-29,Credit Return
2408,3000,2019-12-30,Credit Return
2408,30,2019-12-30,Credit Return
2408,210,2019-12-30,Credit Return
2408,5100,2019-12-30,Credit Return
2408,177,2019-12-30,Credit Return
2408,9000,2019-12-30,Credit Return
2408,450,2019-12-30,Credit Return
2408,1500,2019-12-30,Credit Return
2408,150,2019-12-30,Credit Return
2408,60,2019-12-30,Credit Return
2408,18000,2019-12-30,Credit Return
2408,210,2019-12-30,Credit Return
2408,33,2019-12-30,Credit Return
2408,44700,2019-12-30,Credit Return
2408,45000,2019-12-31,Credit Return
2408,1974,2019-12-31,Credit Return
2408,3000,2019-12-31,Credit Return
2408,330,2019-12-31,Credit Return
2408,120,2019-12-31,Credit Return
2408,600,2019-12-31,Credit Return
2408,150,2019-12-31,Credit Return
2408,12000,2019-12-31,Credit Return
2408,1116,2019-12-31,Credit Return
2408,1500,2019-12-31,Credit Return
2408,261,2019-12-31,Credit Return
2408,300,2019-12-31,Credit Return
2408,150,2019-12-31,Credit Return
2408,2751,2019-12-31,Credit Return
2408,156,2019-12-31,Credit Return
2408,3060,2019-12-31,Credit Return
2408,330,2020-01-01,Credit Return
2408,1950,2020-01-01,Credit Return
2408,327,2020-01-01,Credit Return
2408,312,2020-01-01,Credit Return
2408,1050,2020-01-01,Credit Return
2408,300,2020-01-01,Credit Return
2408,180,2020-01-01,Credit Return
2408,15300,2020-01-01,Credit Return
2408,30000,2020-01-01,Credit Return
2408,114,2020-01-02,Credit Return
2408,300,2020-01-02,Credit Return
2408,18600,2020-01-02,Credit Return
2408,5880,2020-01-02,Credit Return
2408,600,2020-01-02,Credit Return
2408,18000,2020-01-02,Credit Return
2408,48,2020-01-02,Credit Return
2408,12000,2020-01-02,Credit Return
2408,59400,2020-01-02,Credit Return
2408,1500,2020-01-02,Credit Return
2408,6300,2020-01-02,Credit Return
2408,210,2020-01-02,Credit Return
2408,90,2020-01-02,Credit Return
2408,60,2020-01-02,Credit Return
2408,150,2020-01-02,Credit Return
2408,28500,2020-01-03,Credit Return
2408,60000,2020-01-03,Credit Return
2408,900,2020-01-03,Credit Return
2408,3030,2020-01-03,Credit Return
2408,150,2020-01-03,Credit Return
2408,270,2020-01-03,Credit Return
2408,600,2020-01-03,Credit Return
2408,1719,2020-01-03,Credit Return
2408,231,2020-01-03,Credit Return
2408,18000,2020-01-03,Credit Return
2408,74070,2020-01-03,Credit Return
2408,18000,2020-01-04,Credit Return
2408,9000,2020-01-04,Credit Return
2408,141,2020-01-04,Credit Return
2408,108,2020-01-04,Credit Return
2408,6000,2020-01-04,Credit Return
2408,99600,2020-01-05,Credit Return
2408,1530,2020-01-05,Credit Return
2408,600,2020-01-05,Credit Return
2408,15000,2020-01-05,Credit Return
2408,90,2020-01-05,Credit Return
2408,1500,2020-01-05,Credit Return
2408,90,2020-01-05,Credit Return
2408,111,2020-01-06,Credit Return
2408,5520,2020-01-06,Credit Return
2408,180,2020-01-06,Credit Return
2408,2031,2020-01-07,Credit Return
2408,30000,2020-01-07,Credit Return
2408,174,2020-01-07,Credit Return
2408,90,2020-01-07,Credit Return
2408,150,2020-01-07,Credit Return
2408,40500,2020-01-07,Credit Return
2408,630,2020-01-07,Credit Return
2408,61920,2020-01-07,Credit Return
2408,60000,2020-01-07,Credit Return
2408,21000,2020-01-07,Credit Return
2408,150,2020-01-08,Credit Return
2408,810,2020-01-08,Credit Return
2408,60930,2020-01-08,Credit Return
2408,30,2020-01-08,Credit Return
2408,150,2020-01-08,Credit Return
2408,60,2020-01-08,Credit Return
2408,88080,2020-01-08,Credit Return
2408,249,2020-01-08,Credit Return
2408,180,2020-01-08,Credit Return
2408,1500,2020-01-08,Credit Return
2408,6120,2020-01-09,Credit Return
2408,60,2020-01-09,Credit Return
2408,300,2020-01-09,Credit Return
2408,30,2020-01-09,Credit Return
2408,150,2020-01-09,Credit Return
2408,750,2020-01-09,Credit Return
2408,12000,2020-01-09,Credit Return
2408,270,2020-01-09,Credit Return
2408,45,2020-01-09,Credit Return
2408,120,2020-01-09,Credit Return
2408,60,2020-01-09,Credit Return
2408,585,2020-01-09,Credit Return
2408,570,2020-01-09,Credit Return
2408,51,2020-01-09,Credit Return
2408,96,2020-01-10,Credit Return
2408,1500,2020-01-10,Credit Return
2408,1200,2020-01-10,Credit Return
2408,12000,2020-01-10,Credit Return
2408,105,2020-01-10,Credit Return
2408,120,2020-01-10,Credit Return
2408,7500,2020-01-10,Credit Return
2408,870,2020-01-10,Credit Return
2408,150,2020-01-10,Credit Return
2408,15,2020-01-10,Credit Return
2408,450,2020-01-10,Credit Return
2408,1050,2020-01-11,Credit Return
2408,30,2020-01-11,Credit Return
2408,150,2020-01-11,Credit Return
2408,57000,2020-01-11,Credit Return
2408,600,2020-01-11,Credit Return
2408,930,2020-01-12,Credit Return
2408,90,2020-01-12,Credit Return
2408,180,2020-01-12,Credit Return
2408,30,2020-01-12,Credit Return
2408,9000,2020-01-12,Credit Return
2408,300,2020-01-12,Credit Return
2408,98700,2020-01-12,Credit Return
2408,98700,2020-01-13,Credit Return
2408,63540,2020-01-13,Credit Return
2408,63540,2020-01-13,Credit Return
2408,300,2020-01-13,Credit Return
2408,1191,2020-01-13,Credit Return
2408,135,2020-01-13,Credit Return
2408,39000,2020-01-13,Credit Return
2408,50700,2020-01-13,Credit Return
2408,72,2020-01-13,Credit Return
2408,93000,2020-01-14,Credit Return
2408,330,2020-01-14,Credit Return
2408,5880,2020-01-14,Credit Return
2408,3000,2020-01-14,Credit Return
2408,3000,2020-01-14,Credit Return
2408,30000,2020-01-14,Credit Return
2408,37800,2020-01-14,Credit Return
2408,900,2020-01-14,Credit Return
2408,5550,2020-01-15,Credit Return
2408,1743,2020-01-15,Credit Return
2408,1500,2020-01-15,Credit Return
2408,4530,2020-01-15,Credit Return
2408,90,2020-01-15,Credit Return
2408,71100,2020-01-15,Credit Return
2408,30,2020-01-15,Credit Return
2408,51,2020-01-15,Credit Return
2408,600,2020-01-15,Credit Return
2408,180,2020-01-16,Credit Return
2408,120,2020-01-16,Credit Return
2408,31500,2020-01-16,Credit Return
2408,45060,2020-01-16,Credit Return
2408,60000,2020-01-16,Credit Return
2408,60,2020-01-16,Credit Return
2408,150,2020-01-17,Credit Return
2408,28500,2020-01-17,Credit Return
2408,18000,2020-01-17,Credit Return
2408,30,2020-01-17,Credit Return
2408,15,2020-01-17,Credit Return
2408,30,2020-01-17,Credit Return
2408,300,2020-01-17,Credit Return
2408,6120,2020-01-17,Credit Return
2408,8400,2020-01-17,Credit Return
2408,30,2020-01-17,Credit Return
2408,30,2020-01-17,Credit Return
2408,3165,2020-01-18,Credit Return
2408,1500,2020-01-18,Credit Return
2408,210,2020-01-18,Credit Return
2408,27000,2020-01-18,Credit Return
2408,3000,2020-01-18,Credit Return
2408,300,2020-01-19,Credit Return
2408,330,2020-01-20,Credit Return
2408,6000,2020-01-20,Credit Return
2408,30,2020-01-20,Credit Return
2408,30,2020-01-20,Credit Return
2408,1500,2020-01-20,Credit Return
2408,16200,2020-01-20,Credit Return
2408,90,2020-01-20,Credit Return
2408,60000,2020-01-20,Credit Return
2408,300,2020-01-20,Credit Return
2408,28500,2020-01-21,Credit Return
2408,300,2020-01-21,Credit Return
2408,30,2020-01-22,Credit Return
2408,180,2020-01-22,Credit Return
2408,555,2020-01-22,Credit Return
2408,780,2020-01-22,Credit Return
2408,6000,2020-01-22,Credit Return
2408,105,2020-01-22,Credit Return
2408,600,2020-01-22,Credit Return
2408,1500,2020-01-22,Credit Return
2408,150,2020-01-22,Credit Return
2408,30,2020-01-22,Credit Return
2408,30000,2020-01-22,Credit Return
2408,1209,2020-01-22,Credit Return
2408,420,2020-01-22,Credit Return
2408,300,2020-01-22,Credit Return
2408,39000,2020-01-22,Credit Return
2408,6120,2020-01-22,Credit Return
2408,15000,2020-01-22,Credit Return
2408,291,2020-01-22,Credit Return
2408,45000,2020-01-22,Credit Return
2408,72,2020-01-22,Credit Return
2408,3300,2020-01-22,Credit Return
2408,29400,2020-01-22,Credit Return
2408,15,2020-01-22,Credit Return
2408,15000,2020-01-23,Credit Return
2408,90,2020-01-23,Credit Return
2408,180,2020-01-23,Credit Return
2408,1500,2020-01-23,Credit Return
2408,36,2020-01-23,Credit Return
2408,150,2020-01-23,Credit Return
2408,1080,2020-01-23,Credit Return
2408,330,2020-01-23,Credit Return
2408,1320,2020-01-23,Credit Return
2408,150,2020-01-23,Credit Return
2408,180,2020-01-23,Credit Return
2408,228,2020-01-23,Credit Return
2408,30000,2020-01-23,Credit Return
2408,150,2020-01-23,Credit Return
1663,4530,2019-11-19,Credit Return
5346,645,2020-01-10,Credit Return
6184,300,2019-12-18,Credit Return
6184,1200,2019-12-19,Credit Return
10522,4200,2020-01-06,Credit Return
10522,6246,2020-01-07,Credit Return
10522,20304,2020-01-08,Credit Return
10522,14700,2020-01-09,Credit Return
10522,4800,2020-01-12,Credit Return
10522,3315,2020-01-12,Credit Return
10522,6000,2020-01-12,Credit Return
10522,27000,2020-01-15,Credit Return
10522,3000,2020-01-15,Credit Return
10522,2400,2020-01-15,Credit Return
9114,186,2010-01-24,Credit Return
5565,180,2020-01-18,Credit Return
5565,10500,2020-01-18,Credit Return
5565,33000,2020-01-18,Credit Return
5565,5700,2020-01-19,Credit Return
5040,30000,2019-12-25,Credit Return
5040,10500,2019-12-25,Credit Return
5040,78600,2019-12-25,Credit Return
5040,10800,2019-12-25,Credit Return
5040,21720,2019-12-25,Credit Return
5040,6000,2019-12-25,Credit Return
5040,30555,2019-12-25,Credit Return
5040,3000,2019-12-26,Credit Return
5040,30300,2019-12-26,Credit Return
5040,6000,2019-12-26,Credit Return
5040,6000,2019-12-26,Credit Return
5040,4890,2019-12-26,Credit Return
5040,30000,2019-12-26,Credit Return
5040,1500,2019-12-26,Credit Return
5040,15000,2019-12-27,Credit Return
5040,3000,2019-12-27,Credit Return
5040,57000,2019-12-27,Credit Return
5040,18000,2019-12-27,Credit Return
5040,15000,2019-12-28,Credit Return
5040,60,2019-12-28,Credit Return
5040,7500,2019-12-29,Credit Return
5040,6000,2019-12-29,Credit Return
5040,15000,2019-12-29,Credit Return
5040,84480,2019-12-30,Credit Return
5040,3000,2019-12-30,Credit Return
5040,60000,2019-12-30,Credit Return
5040,2292,2019-12-31,Credit Return
5040,90000,2019-12-31,Credit Return
5040,2100,2019-12-31,Credit Return
5040,3000,2019-12-31,Credit Return
5040,34200,2019-12-31,Credit Return
5040,1500,2019-12-31,Credit Return
5040,3060,2020-01-01,Credit Return
5040,60,2020-01-01,Credit Return
5040,11700,2020-01-01,Credit Return
5040,30000,2020-01-01,Credit Return
5040,3000,2020-01-01,Credit Return
5040,3000,2020-01-01,Credit Return
5040,6000,2020-01-01,Credit Return
5040,201,2020-01-01,Credit Return
5040,15000,2020-01-02,Credit Return
5040,9000,2020-01-02,Credit Return
5040,4500,2020-01-02,Credit Return
5040,3600,2020-01-02,Credit Return
5040,6000,2020-01-02,Credit Return
5040,5700,2020-01-02,Credit Return
5040,6000,2020-01-03,Credit Return
5040,1500,2020-01-03,Credit Return
5040,2400,2020-01-03,Credit Return
5040,1500,2020-01-03,Credit Return
5040,13200,2020-01-04,Credit Return
5040,12000,2020-01-04,Credit Return
5040,900,2020-01-04,Credit Return
5040,300,2020-01-04,Credit Return
5040,9000,2020-01-04,Credit Return
5040,1350,2020-01-04,Credit Return
5040,4500,2020-01-04,Credit Return
5040,6000,2020-01-04,Credit Return
5040,600,2020-01-05,Credit Return
5040,1500,2020-01-05,Credit Return
5040,45600,2020-01-05,Credit Return
5040,15300,2020-01-05,Credit Return
5040,900,2020-01-05,Credit Return
5040,4500,2020-01-06,Credit Return
5040,1500,2020-01-06,Credit Return
5040,10500,2020-01-06,Credit Return
5040,7500,2020-01-06,Credit Return
5040,4500,2020-01-06,Credit Return
5040,600,2020-01-07,Credit Return
5040,15000,2020-01-07,Credit Return
5040,4500,2020-01-07,Credit Return
5040,7500,2020-01-07,Credit Return
5040,30000,2020-01-08,Credit Return
5040,7500,2020-01-08,Credit Return
5040,3600,2020-01-08,Credit Return
5040,1500,2020-01-08,Credit Return
5040,40800,2020-01-08,Credit Return
5040,14574,2020-01-09,Credit Return
5040,18000,2020-01-09,Credit Return
5040,9090,2020-01-09,Credit Return
5040,15000,2020-01-10,Credit Return
5040,6150,2020-01-10,Credit Return
5040,3000,2020-01-11,Credit Return
5040,3300,2020-01-11,Credit Return
5040,6000,2020-01-11,Credit Return
5040,12240,2020-01-11,Credit Return
5040,6000,2020-01-11,Credit Return
5040,4200,2020-01-11,Credit Return
5040,4500,2020-01-12,Credit Return
5040,39000,2020-01-12,Credit Return
5040,30000,2020-01-13,Credit Return
5040,600,2020-01-13,Credit Return
5040,24000,2020-01-13,Credit Return
5040,6000,2020-01-13,Credit Return
5040,15000,2020-01-14,Credit Return
5040,15300,2020-01-14,Credit Return
5040,15300,2020-01-14,Credit Return
5040,900,2020-01-14,Credit Return
5040,12000,2020-01-14,Credit Return
5040,15000,2020-01-14,Credit Return
5040,6117,2020-01-14,Credit Return
5040,18000,2020-01-14,Credit Return
5040,24000,2020-01-15,Credit Return
5040,15000,2020-01-15,Credit Return
5040,4500,2020-01-15,Credit Return
5040,600,2020-01-16,Credit Return
5040,12000,2020-01-16,Credit Return
5040,8820,2020-01-17,Credit Return
5040,2100,2020-01-17,Credit Return
5040,7500,2020-01-17,Credit Return
5040,6000,2020-01-17,Credit Return
5040,45000,2020-01-17,Credit Return
5040,3000,2020-01-17,Credit Return
5040,600,2020-01-17,Credit Return
5040,3000,2020-01-17,Credit Return
5040,9000,2020-01-17,Credit Return
5040,38100,2020-01-18,Credit Return
5040,9000,2020-01-18,Credit Return
5040,30000,2020-01-18,Credit Return
5040,900,2020-01-19,Credit Return
5040,90000,2020-01-19,Credit Return
5040,1650,2020-01-20,Credit Return
5040,900,2020-01-20,Credit Return
5040,8490,2020-01-21,Credit Return
5040,600,2020-01-22,Credit Return
5040,300,2020-01-22,Credit Return
5040,4800,2020-01-22,Credit Return
5040,6000,2020-01-22,Credit Return
5040,30000,2020-01-23,Credit Return
5040,26430,2020-01-23,Credit Return
5040,9000,2020-01-23,Credit Return
5040,24000,2020-01-23,Credit Return
3167,1500,2019-12-19,Credit Return
3172,300,2019-12-26,Credit Return
6833,60000,2019-12-19,Credit Return
6833,15000,2019-12-20,Credit Return
12503,1500,2020-01-10,Credit Return
12503,2100,2020-01-14,Credit Return
4906,1500,2020-01-10,Credit Return
4906,1200,2020-01-13,Credit Return
3550,300,2020-01-07,Credit Return
3550,300,2020-01-09,Credit Return
3550,351,2020-01-09,Credit Return
3550,900,2020-01-10,Credit Return
3550,1350,2020-01-14,Credit Return
3550,3000,2020-01-14,Credit Return
3550,2880,2020-01-17,Credit Return
3550,9000,2020-01-23,Credit Return
3550,1092,2020-01-23,Credit Return
3550,960,2020-01-23,Credit Return
7084,52170,2019-11-13,Credit Return
7084,21540,2019-11-13,Credit Return
7084,6000,2019-11-14,Credit Return
7084,34500,2019-11-14,Credit Return
7084,270,2019-11-14,Credit Return
7084,225,2019-11-15,Credit Return
7084,2760,2019-11-15,Credit Return
7084,45,2019-11-15,Credit Return
7084,675,2019-11-15,Credit Return
7084,6000,2019-11-15,Credit Return
7084,24,2019-11-15,Credit Return
7084,15,2019-11-15,Credit Return
7084,52170,2019-11-16,Credit Return
7084,630,2019-11-16,Credit Return
7084,735,2019-11-16,Credit Return
7084,15,2019-11-16,Credit Return
7084,15000,2019-11-16,Credit Return
7084,324,2019-11-16,Credit Return
7084,735,2019-11-16,Credit Return
7084,840,2019-11-17,Credit Return
7084,720,2019-11-17,Credit Return
7084,465,2019-11-17,Credit Return
7084,90,2019-11-17,Credit Return
7084,300,2019-11-17,Credit Return
7084,90,2019-11-17,Credit Return
7084,465,2019-11-17,Credit Return
7084,735,2019-11-18,Credit Return
7084,945,2019-11-18,Credit Return
7084,1800,2019-11-18,Credit Return
7084,1740,2019-11-18,Credit Return
7084,1500,2019-11-18,Credit Return
7084,6000,2019-11-18,Credit Return
7084,36000,2019-11-19,Credit Return
7084,9324,2019-11-19,Credit Return
7084,61200,2019-11-19,Credit Return
7084,735,2019-11-20,Credit Return
7084,45,2019-11-20,Credit Return
7084,945,2019-11-21,Credit Return
7084,15,2019-11-21,Credit Return
7084,324,2019-11-21,Credit Return
7084,945,2019-11-21,Credit Return
7084,3000,2019-11-21,Credit Return
7084,945,2019-11-22,Credit Return
7084,1875,2019-11-22,Credit Return
7084,651,2019-11-22,Credit Return
7084,162,2019-11-22,Credit Return
7084,747,2019-11-22,Credit Return
7084,657,2019-11-22,Credit Return
7084,3876,2019-11-22,Credit Return
7084,300,2019-11-22,Credit Return
7084,60,2019-11-23,Credit Return
7084,31500,2019-11-23,Credit Return
7084,6000,2019-11-23,Credit Return
7084,15000,2019-11-23,Credit Return
7084,597,2019-11-23,Credit Return
7084,3000,2019-11-24,Credit Return
7084,600,2019-11-24,Credit Return
7084,1200,2019-11-24,Credit Return
7084,6000,2019-11-25,Credit Return
7084,2469,2019-11-25,Credit Return
7084,450,2019-11-25,Credit Return
7084,1860,2019-11-25,Credit Return
7084,150,2019-11-26,Credit Return
7084,300,2019-11-26,Credit Return
7084,3600,2019-11-26,Credit Return
7084,1470,2019-11-26,Credit Return
7084,525,2019-11-27,Credit Return
7084,70500,2019-11-27,Credit Return
7084,156,2019-11-27,Credit Return
7084,690,2019-11-27,Credit Return
7084,6000,2019-11-27,Credit Return
7084,1830,2019-11-28,Credit Return
7084,2940,2019-11-28,Credit Return
7084,630,2019-11-29,Credit Return
7084,225,2019-11-29,Credit Return
7084,570,2019-11-29,Credit Return
7084,3000,2019-11-29,Credit Return
7084,2940,2019-11-29,Credit Return
7084,3018,2019-12-01,Credit Return
7084,510,2019-12-01,Credit Return
7084,1050,2019-12-01,Credit Return
7084,3000,2019-12-02,Credit Return
7084,510,2019-12-02,Credit Return
7084,69000,2019-12-02,Credit Return
7084,225,2019-12-02,Credit Return
7084,750,2019-12-02,Credit Return
7084,90,2019-12-02,Credit Return
7084,750,2019-12-02,Credit Return
7084,2700,2019-12-02,Credit Return
7084,975,2019-12-03,Credit Return
7084,1194,2019-12-03,Credit Return
7084,1800,2019-12-03,Credit Return
7084,3060,2019-12-03,Credit Return
7084,2400,2019-12-03,Credit Return
7084,1500,2019-12-04,Credit Return
7084,945,2019-12-04,Credit Return
7084,540,2019-12-04,Credit Return
7084,300,2019-12-04,Credit Return
7084,64500,2019-12-04,Credit Return
7084,60,2019-12-05,Credit Return
7084,1500,2019-12-05,Credit Return
7084,1344,2019-12-05,Credit Return
7084,1500,2019-12-05,Credit Return
7084,384,2019-12-05,Credit Return
7084,1500,2019-12-06,Credit Return
7084,1740,2019-12-06,Credit Return
7084,600,2019-12-06,Credit Return
7084,255,2019-12-06,Credit Return
7084,300,2019-12-07,Credit Return
7084,45000,2019-12-07,Credit Return
7084,12000,2019-12-08,Credit Return
7084,4410,2019-12-09,Credit Return
7084,6000,2019-12-09,Credit Return
7084,720,2019-12-10,Credit Return
7084,900,2019-12-10,Credit Return
7084,900,2019-12-10,Credit Return
7084,1800,2019-12-10,Credit Return
7084,900,2019-12-10,Credit Return
7084,1500,2019-12-10,Credit Return
7084,750,2019-12-10,Credit Return
7084,1575,2019-12-10,Credit Return
7084,150,2019-12-11,Credit Return
7084,705,2019-12-11,Credit Return
7084,12240,2019-12-12,Credit Return
7084,1050,2019-12-14,Credit Return
7084,300,2019-12-14,Credit Return
7084,6000,2019-12-15,Credit Return
7084,72,2019-12-16,Credit Return
7084,3675,2019-12-16,Credit Return
7084,2160,2019-12-16,Credit Return
7084,15000,2019-12-16,Credit Return
7084,162,2019-12-16,Credit Return
7084,30000,2019-12-16,Credit Return
7084,900,2019-12-17,Credit Return
7084,1500,2019-12-18,Credit Return
7084,750,2019-12-18,Credit Return
7084,180,2019-12-18,Credit Return
7084,30000,2019-12-19,Credit Return
7084,93330,2019-12-19,Credit Return
7084,300,2019-12-19,Credit Return
7084,3300,2019-12-19,Credit Return
7084,585,2019-12-20,Credit Return
7084,1020,2019-12-20,Credit Return
7084,747,2019-12-21,Credit Return
7084,225,2019-12-21,Credit Return
7084,3000,2019-12-21,Credit Return
7084,30000,2019-12-22,Credit Return
7084,18000,2019-12-22,Credit Return
7084,45000,2019-12-22,Credit Return
7084,6000,2019-12-23,Credit Return
7084,180,2019-12-23,Credit Return
7084,597,2019-12-23,Credit Return
7084,450,2019-12-23,Credit Return
7084,78,2019-12-23,Credit Return
7084,867,2019-12-23,Credit Return
7084,4704,2019-12-23,Credit Return
7084,165,2019-12-24,Credit Return
7084,390,2019-12-24,Credit Return
7084,4512,2019-12-24,Credit Return
7084,450,2019-12-24,Credit Return
7084,1605,2019-12-25,Credit Return
7084,450,2019-12-25,Credit Return
7084,90,2019-12-26,Credit Return
7084,1800,2019-12-26,Credit Return
7084,4590,2019-12-26,Credit Return
7084,75,2019-12-26,Credit Return
7084,405,2019-12-26,Credit Return
7084,30,2019-12-26,Credit Return
7084,3642,2019-12-26,Credit Return
7084,450,2019-12-26,Credit Return
7084,858,2019-12-27,Credit Return
7084,75,2019-12-27,Credit Return
7084,150,2019-12-27,Credit Return
7084,600,2019-12-28,Credit Return
7084,882,2019-12-28,Credit Return
